PARENT_ACCOUNT_NUMBER,ACCOUNT_NUMBER,INSTANCE_STATUS,SUPPORT_STATUS,ITEMNO,ITEM_DESCRIPTION,SUPPORT_ITEMNO,PRODLINE,PRODFAMILY,PLATFORM,CONTRACT_NUMBER,CONTRACT_ID,CONTRACT_ORG,CONTRACT_INV_ORGID,CONTRACT_INV_ORG,CUST_PO_NUMBER,PRICE_UNIT,CURRENCY_CODE,START_DATE,END_DATE,SVC_LINE_ID,INSTANCE_ID,QUOTE,SELLING_PRICE,CURRENT_EXPRN_DATE,NEW_EXPRN_DATE,STUDENT_COUNT,CONTRACT_MONTHS,NEW_YRLY_PRICE,NEW_MTHLY_PRICE,UPLIFT_PCT,RENEWAL_OPP_TYPE,SOLD_TO_ORG_ID,INVOICE_TO_ORG_ID,SHIP_TO_ORG_ID,ORDER_NUMBER,DESCRIPTION,OWNER_CUSTOMER,PARENT_CUSTOMER,SOLDTO_NUM,SOLDTO_CUSTOMER,BILLTO_NUM,BILLTO_CUSTOMER,SHIPTO_NUM,SHIPTO_CUSTOMER,RN,AUTORENEW,PER_STUDENT_PRICE,CON_LINE_LAST_UPDATED
3634052,3600868,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,125.84000,USD,08-01-2023,07-31-2024,82672737,31596784,7696745.01,10.48667,07-31-2024,07-31-2025,286,12,125.84000,10.48667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MARYSVILLE ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600850,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,99.00000,USD,08-01-2023,07-31-2024,82672615,31596785,7696745.01,8.25000,07-31-2024,07-31-2025,225,12,99.00000,8.25000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","PENINSULA ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600878,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,126.28000,USD,08-01-2023,07-31-2024,82672789,31596789,7696745.01,10.52333,07-31-2024,07-31-2025,287,12,126.28000,10.52333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WOODLAWN SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600854,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,94.60000,USD,08-01-2023,07-31-2024,82672638,31596790,7696745.01,7.88333,07-31-2024,07-31-2025,215,12,94.60000,7.88333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SKYLINE ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600875,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,101.20000,USD,08-01-2023,07-31-2024,82672777,31596791,7696745.01,8.43333,07-31-2024,07-31-2025,230,12,101.20000,8.43333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","VESTAL ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600874,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,244.20000,USD,08-01-2023,07-31-2024,82672766,31596792,7696745.01,20.35000,07-31-2024,07-31-2025,555,12,244.20000,20.35000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","VERNON ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600873,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,198.00000,USD,08-01-2023,07-31-2024,82672761,31596793,7696745.01,16.50000,07-31-2024,07-31-2025,450,12,198.00000,16.50000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SCOTT ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3601864,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,137.72000,USD,08-01-2023,07-31-2024,82674028,31596794,7696745.01,11.47667,07-31-2024,07-31-2025,313,12,137.72000,11.47667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WINTERHAVEN SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600883,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,236.72000,USD,08-01-2023,07-31-2024,82672815,31596795,7696745.01,19.72667,07-31-2024,07-31-2025,538,12,236.72000,19.72667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","ALAMEDA ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600847,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,136.39999,USD,08-01-2023,07-31-2024,82672589,31596796,7696745.01,11.36667,07-31-2024,07-31-2025,310,12,136.39999,11.36667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MAPLEWOOD ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600833,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,86.68000,USD,08-01-2023,07-31-2024,82672499,31596797,7696745.01,7.22333,07-31-2024,07-31-2025,197,12,86.68000,7.22333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","ROSA PARK SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600871,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,98.12000,USD,08-01-2023,07-31-2024,82672745,31596798,7696745.01,8.17667,07-31-2024,07-31-2025,223,12,98.12000,8.17667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","RIGLER ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600879,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,102.96000,USD,08-01-2023,07-31-2024,82672795,31596799,7696745.01,8.58000,07-31-2024,07-31-2025,234,12,102.96000,8.58000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WOODMERE ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600912,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,216.03999,USD,08-01-2023,07-31-2024,82673022,31596800,7696745.01,18.00333,07-31-2024,07-31-2025,491,12,216.03999,18.00333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WOODSTOCK ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600861,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,268.39999,USD,08-01-2023,07-31-2024,82672682,31596801,7696745.01,22.36667,07-31-2024,07-31-2025,610,12,268.39999,22.36667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","FAUBION ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3601865,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,190.96001,USD,08-01-2023,07-31-2024,82674036,31596802,7696745.01,15.91333,07-31-2024,07-31-2025,434,12,190.96001,15.91333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","DA VINCI ARTS MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3629330,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,170.28000,USD,08-01-2023,07-31-2024,82674878,31596803,7696745.01,14.19000,07-31-2024,07-31-2025,387,12,170.28000,14.19000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","GEORGE MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600840,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,212.52000,USD,08-01-2023,07-31-2024,82672550,31596804,7696745.01,17.71000,07-31-2024,07-31-2025,483,12,212.52000,17.71000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","GRAY MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600900,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,249.03999,USD,08-01-2023,07-31-2024,82672934,31596805,7696745.01,20.75333,07-31-2024,07-31-2025,566,12,249.03999,20.75333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","HOSFORD MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600848,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,348.04001,USD,08-01-2023,07-31-2024,82672595,31596806,7696745.01,29.00333,07-31-2024,07-31-2025,791,12,348.04001,29.00333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","JACKSON MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3634055,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,187.44000,USD,08-01-2023,07-31-2024,82674922,31596807,7696745.01,15.62000,07-31-2024,07-31-2025,426,12,187.44000,15.62000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MARKHAM ELEM","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600859,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,144.75999,USD,08-01-2023,07-31-2024,82672669,31596808,7696745.01,12.06333,07-31-2024,07-31-2025,329,12,144.75999,12.06333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","BRIDGER CREATIVE SCIENCE SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3614827,3602798,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,107.36000,USD,08-01-2023,07-31-2024,82674665,43654048,7696745.01,8.94667,07-31-2024,07-31-2025,244,12,107.36000,8.94667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WARRENTON MDL SCH","WARRENTON HAMMOND S D 30",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3602796,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,289.51999,USD,08-01-2023,07-31-2024,82674661,43654049,7696745.01,24.12667,07-31-2024,07-31-2025,658,12,289.51999,24.12667,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","KELLOGG MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3646375,3600996,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,121.44000,USD,08-01-2023,07-31-2024,82673182,43339889,7696745.01,10.12000,07-31-2024,07-31-2025,276,12,121.44000,10.12000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","LIBERTY ELEM SCH","TILLAMOOK SCH DIST 9",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3646375,3646350,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,121.44000,USD,08-01-2023,07-31-2024,82675060,43339890,7696745.01,10.12000,07-31-2024,07-31-2025,276,12,121.44000,10.12000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SOUTH PRAIRIE SCH","TILLAMOOK SCH DIST 9",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3646375,3600997,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,318.12000,USD,08-01-2023,07-31-2024,82673190,43339891,7696745.01,26.51000,07-31-2024,07-31-2025,723,12,318.12000,26.51000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","TILLAMOOK HIGH SCH","TILLAMOOK SCH DIST 9",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3646375,3600995,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,206.80000,USD,08-01-2023,07-31-2024,82673175,43339892,7696745.01,17.23333,07-31-2024,07-31-2025,470,12,206.80000,17.23333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","EAST ELEM SCH","TILLAMOOK SCH DIST 9",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3646375,3600998,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,151.36000,USD,08-01-2023,07-31-2024,82673198,43339893,7696745.01,12.61333,07-31-2024,07-31-2025,344,12,151.36000,12.61333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","TILLAMOOK JR HIGH SCH","TILLAMOOK SCH DIST 9",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600760,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,166.32001,USD,08-01-2023,07-31-2024,82672436,39643423,7696745.01,13.86000,07-31-2024,07-31-2025,378,12,166.32001,13.86000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","ROBERT FROST SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3602725,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,195.36000,USD,08-01-2023,07-31-2024,82674571,39643424,7696745.01,16.28000,07-31-2024,07-31-2025,444,12,195.36000,16.28000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SILVERTON MDL SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600755,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,72.60000,USD,08-01-2023,07-31-2024,82672411,39643425,7696745.01,6.05000,07-31-2024,07-31-2025,165,12,72.60000,6.05000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SCOTTS MILLS ELEM SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3602753,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,158.39999,USD,08-01-2023,07-31-2024,82674610,39358317,7696745.01,13.20000,07-31-2024,07-31-2025,360,12,158.39999,13.20000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","TUBMAN MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3634052,3600872,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,205.48000,USD,08-01-2023,07-31-2024,82672752,39358318,7696745.01,17.12333,07-31-2024,07-31-2025,467,12,205.48000,17.12333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","ROSE CITY PK ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600759,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,124.08000,USD,08-01-2023,07-31-2024,82672422,40613333,7696745.01,10.34000,07-31-2024,07-31-2025,282,12,124.08000,10.34000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MARK TWAIN ELEM SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600090,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,130.67999,USD,08-01-2023,07-31-2024,82671951,40613334,7696745.01,10.89000,07-31-2024,07-31-2025,297,12,130.67999,10.89000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","BUTTE CRK SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600692,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,68.64000,USD,08-01-2023,07-31-2024,82672361,40613335,7696745.01,5.72000,07-31-2024,07-31-2025,156,12,68.64000,5.72000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","CENTRAL HOWELL ELEM SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600771,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,93.72000,USD,08-01-2023,07-31-2024,82672469,40613336,7696745.01,7.81000,07-31-2024,07-31-2025,213,12,93.72000,7.81000,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","VICTOR POINT ELEM SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
3642428,3600697,Latest,ACTIVE,67055A,"WEBPATH EXPRESS SITE LICENSE",67055P,"WEBPATH EXPRESS","DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,33.88000,USD,08-01-2023,07-31-2024,82672370,40613337,7696745.01,2.82333,07-31-2024,07-31-2025,77,12,33.88000,2.82333,0.00000,DOMESTIC,50070,142649,142650,2473550,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","EVERGREEN ELEM SCH","SILVER FALLS SD 4J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.03667,08-11-2023
