"PARENT_ACCOUNT_NUMBER","ACCOUNT_NUMBER","INSTANCE_STATUS","SUPPORT_STATUS","ITEMNO","ITEM_DESCRIPTION","SUPPORT_ITEMNO","PRODLINE","PRODFAMILY","PLATFORM","CONTRACT_NUMBER","CONTRACT_ID","CONTRACT_ORG","CONTRACT_INV_ORGID","CONTRACT_INV_ORG","CUST_PO_NUMBER","PRICE_UNIT","CURRENCY_CODE","START_DATE","END_DATE","SVC_LINE_ID","INSTANCE_ID","QUOTE","SELLING_PRICE","CURRENT_EXPRN_DATE","NEW_EXPRN_DATE","STUDENT_COUNT","CONTRACT_MONTHS","NEW_YRLY_PRICE","NEW_MTHLY_PRICE","UPLIFT_PCT","RENEWAL_OPP_TYPE","SOLD_TO_ORG_ID","INVOICE_TO_ORG_ID","SHIP_TO_ORG_ID","ORDER_NUMBER","DESCRIPTION","OWNER_CUSTOMER","PARENT_CUSTOMER","SOLDTO_NUM","SOLDTO_CUSTOMER","BILLTO_NUM","BILLTO_CUSTOMER","SHIPTO_NUM","SHIPTO_CUSTOMER","RN","AUTORENEW","PER_STUDENT_PRICE","CON_LINE_LAST_UPDATED","SOLDTO_INST_TYPE"
"4233040","4205319","Latest","ACTIVE","67054A","STANDARDS - DESTINY DISTRICT MEMBER","67054P","STATE STANDARDS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184281,"33135751","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"STANDARDS RENEWAL - DESTINY DISTRICT MEMBER","ACAD AT CARRIE F THOMAS","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203724","Latest","ACTIVE","67054A","STANDARDS - DESTINY DISTRICT MEMBER","67054P","STATE STANDARDS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183900,"33135756","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"STANDARDS RENEWAL - DESTINY DISTRICT MEMBER","HOLIDAY HGTS ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4234950","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82185736,"33135805","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SMITHFIELD ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4274700","4201796","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183409,"17040373","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","S & S CONS HIGH SCH","S & S CONS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4274700","4201795","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183399,"17040379","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","S & S CONS ELEM SCH","S & S CONS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4201361","4204483","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184235,"18217333","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","BROCKETT ELEM SCH","AUBREY IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4201850","4201852","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183468,"20136484","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","NAVARRO HIGH SCH","NAVARRO SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4200551","4206989","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184512,"21885731","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","LBJ HIGH SCH","JOHNSON CY IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4272410","4201483","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183353,"10835966","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","RED OAK MDL SCH","RED OAK SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4265775","4203195","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183689,"28291700","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","NEWTON ELEM SCH","NEWTON IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4265775","4203196","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183697,"28291705","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","NEWTON MDL SCH","NEWTON IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4209471","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184926,"33135776","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","GREEN VLY ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203731","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183934,"33135788","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","RICHLAND MDL SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203730","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183927,"33135790","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","RICHLAND SR HIGH SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4233460","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82185691,"33135795","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","W T FRANCISCO ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203725","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183902,"33135802","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","ALLIENE MULLENDORE ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4215237","4208725","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184738,"41064340","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","KINGDOM COLLEGIATE ACAD LIB","KINGDOM COLLEGIATE ACAD","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4233815","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82185702,"33135777","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","HALTOM HIGH SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4234410","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82185716,"33135785","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","NORTH RIDGE ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203728","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183920,"33135787","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","O H STOWE ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4234960","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82185741,"33135793","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SNOW HTS ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4208208","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184651,"33135804","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","BIRDVILLE HIGH SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4260805","4204083","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184138,"7622864","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MCCAMEY PRIM SCH","MCCAMEY IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4208601","4208601","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184719,"17040374","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","TRINITY EPISC SCH","TRINITY EPISC SCH","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4274700","4206028","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184366,"17040375","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","S & S CONS MDL SCH","S & S CONS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203732","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183938,"33135782","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MAJOR CHENEY ELEM AT S BIRDVILLE","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4200075","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183021,"33135786","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","NORTH RIDGE MDL SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203734","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183948,"33135798","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WATAUGA MDL SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4203720","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183873,"33135803","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","BIRDVILLE ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4237288","4202554","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183527,"36727123","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","GANADO IND SCH DIST LIB/MEDIA CTR","GANADO IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4284035","4204635","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184271,"28291703","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SHEPHERD MDL SCH","SHEPHERD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4201850","4201851","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183466,"20136482","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","NAVARRO ELEM SCH","NAVARRO SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4260805","4204084","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184142,"7622863","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","MCCAMEY HIGH SCH","MCCAMEY IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4284035","4203549","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183819,"28291702","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","SHEPHERD PRIM SCH","SHEPHERD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4272410","4201484","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82183361,"10835972","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","RED OAK HIGH SCH","RED OAK SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4233820","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82185707,"33135775","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","GRACE E HARDEMAN ELEM SCH","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4209054","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184799,"33135796","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","WALKER CREEK ELEM","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4233040","4205319","Latest","ACTIVE","67055A","WEBPATH EXPRESS SITE LICENSE","67055P","WEBPATH EXPRESS","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",249.5,"USD","11-01-2022","10-31-2023",82184282,"33135799","7663991.01",20.79167,"10-31-2023","10-31-2024","",12,249.5,20.79167,0,"DOMESTIC",73572,212210,212211,2458359,"WEBPATH EXPRESS SITE LICENSE (RENEWAL)","ACAD AT CARRIE F THOMAS","BIRDVILLE IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
