PARENT_ACCOUNT_NUMBER,ACCOUNT_NUMBER,INSTANCE_STATUS,SUPPORT_STATUS,ITEMNO,ITEM_DESCRIPTION,SUPPORT_ITEMNO,PRODLINE,PRODFAMILY,PLATFORM,CONTRACT_NUMBER,CONTRACT_ID,CONTRACT_ORGID,CONTRACT_ORG,CONTRACT_INV_ORGID,CONTRACT_INV_ORG,CUST_PO_NUMBER,PRICE_UNIT,CURRENCY_CODE,START_DATE,END_DATE,SVC_LINE_ID,INSTANCE_ID,QUOTE,SELLING_PRICE,CURRENT_EXPRN_DATE,NEW_EXPRN_DATE,STUDENT_COUNT,CONTRACT_MONTHS,NEW_PRICE_START_DATE,NEW_YRLY_PRICE,NEW_MTHLY_PRICE,UPLIFT_PCT,RENEWAL_OPP_TYPE,SOLD_TO_ORG_ID,INVOICE_TO_ORG_ID,SHIP_TO_ORG_ID,ORDER_NUMBER,ITEM_ID,DESCRIPTION,OWNER_CUSTOMER,PARENT_CUSTOMER,SOLDTO_NUM,SOLDTO_CUSTOMER,BILLTO_NUM,BILLTO_CUSTOMER,SHIPTO_NUM,SHIPTO_CUSTOMER,RN,AUTO_RENEWAL,PER_STUDENT_PRICE,CON_LINE_LAST_UPDATED
3943204,3900315,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715529,8385013,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,HANNAH PAMPLICO HIGH SCH,FLORENCE SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3936039,3900316,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715530,7362134,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,J PAUL TRULUCK ART/SCI MAGNET,FLORENCE SCH DIST 3,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3936039,3900317,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715531,7362136,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,LAKE CITY HIGH SCH,FLORENCE SCH DIST 3,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3924178,3900318,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715532,7510833,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BROCKINGTON ELEM MAGNET,FLORENCE SCH DIST 1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3935390,3900321,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715533,7380747,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,JOHNSONVILLE ELEM SCH,FLORENCE SCH DIST 5,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3935390,3900322,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715534,7380749,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,JOHNSONVILLE MDL SCH,FLORENCE SCH DIST 5,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900324,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715535,7462070,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,ANDREWS HIGH SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900325,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715536,7462069,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,ANDREWS ELEM SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900327,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715537,7462080,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,PLEASANT HILL ELEM SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900329,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715538,7462075,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,GEORGETOWN MDL SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900330,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715539,7462076,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,KENSINGTON SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900331,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715540,7462077,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,MARYVILLE SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900332,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715541,7462078,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,MCDONALD ELEM SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900333,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715542,7462079,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,PLANTERSVILLE ELEM SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3923080,3900334,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715543,8385010,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,STROM THURMOND CAREER CENT,EDGEFIELD CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900335,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715544,7462081,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,ROSEMARY MDL SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900336,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715545,7462082,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,SAMPIT ELEM SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900337,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715546,7657246,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CRESTVIEW ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900338,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715547,7657273,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CHANDLER CRK ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900339,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715548,7657293,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,GREER MDL SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900340,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715549,7657287,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,GREER HIGH SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900342,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715550,7657190,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,WOODLAND ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900344,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715551,7657251,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BECK ACAD,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900345,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715552,7657258,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BLYTHE ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900346,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715553,7657271,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CAROLINA HIGH SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900348,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715554,7657277,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,EAST NORTH ST ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900349,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715555,25563692,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,GREENVILLE MDL SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900350,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715556,7657294,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,GREENVILLE HIGH ACAD,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900351,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715557,7656668,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,SARA COLLINS ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900352,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715558,7657179,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,STONE ACAD,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900354,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715559,7657188,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,WELCOME ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3926786,3900355,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715560,7462086,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,WACCAMAW MDL SCH,GEORGETOWN CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900356,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715561,7657227,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BLUE RIDGE HIGH SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900357,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715562,7657267,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BROOK GLENN ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3929876,3900358,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82715563,7657266,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BRUSHY CRK ELEM SCH,GREENVILLE CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
